rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold
d,0.0044468170929742425,4.172003722455006,0.01855213746496509,26.666666666666664,True,-1,crossing_found,Germany,domestic_PIs,279.5704552184952,26.666666666666664
r,0.0024380146169278305,0.001,2.4380146169278304e-06,129.76688182217862,False,1,no_crossing_in_scanned_range,Germany,domestic_PIs,279.5704552184952,26.666666666666664
I0,0.6324307358278448,0.10279975251266393,0.06501372312450439,26.666666666666664,True,1,crossing_found,Germany,domestic_PIs,279.5704552184952,26.666666666666664
alpha,0.0060612740284791385,20.0,0.12122548056958277,719.5022480883823,False,-1,no_crossing_in_scanned_range,India,domestic_active,1461.2273877305636,62.129629629629626
h_D,0.2153458247176379,0.001,0.0002153458247176379,205.12724897040363,False,1,no_crossing_in_scanned_range,India,domestic_active,1461.2273877305636,62.129629629629626
p_D,0.04087363152576059,0.001,4.087363152576059e-05,738.295377617885,False,1,no_crossing_in_scanned_range,India,domestic_active,1461.2273877305636,62.129629629629626
d,0.002020424676159713,12.087913517415409,0.024422718753870646,62.129629629629626,True,-1,crossing_found,India,domestic_active,1461.2273877305636,62.129629629629626
r,0.0010999343762705394,0.001,1.0999343762705394e-06,730.9791834613427,False,1,no_crossing_in_scanned_range,India,domestic_active,1461.2273877305636,62.129629629629626
I0,1.5173124865669063,0.042518796288183,0.0645143005218547,62.129629629629626,True,1,crossing_found,India,domestic_active,1461.2273877305636,62.129629629629626
alpha,0.0060612740284791385,20.0,0.12122548056958277,679.2389910311962,False,-1,no_crossing_in_scanned_range,India,domestic_PIs,1461.2273877305636,62.129629629629626
h_D,0.2153458247176379,0.003624609183006445,0.0007805444537936466,62.129629629629626,True,1,crossing_found,India,domestic_PIs,1461.2273877305636,62.129629629629626
p_D,0.04087363152576059,0.004631177639920412,0.00018929304838444846,62.129629629629626,True,1,crossing_found,India,domestic_PIs,1461.2273877305636,62.129629629629626
d,0.002020424676159713,8.151161096893716,0.01646880701951714,62.129629629629626,True,-1,crossing_found,India,domestic_PIs,1461.2273877305636,62.129629629629626
r,0.0010999343762705394,0.001,1.0999343762705394e-06,690.0736785162898,False,1,no_crossing_in_scanned_range,India,domestic_PIs,1461.2273877305636,62.129629629629626
I0,1.5173124865669063,0.04503918343809356,0.06833851541539676,62.129629629629626,True,1,crossing_found,India,domestic_PIs,1461.2273877305636,62.129629629629626
alpha,0.013896934823175168,20.0,0.2779386964635034,251.9883724133417,False,-1,no_crossing_in_scanned_range,Israel,domestic_active,266.3475240115164,52.99512195121951
beta,0.10986122886681096,0.001,0.00010986122886681096,242.84310026476555,False,1,no_crossing_in_scanned_range,Israel,domestic_active,266.3475240115164,52.99512195121951
h_D,0.25993019270997947,0.001,0.0002599301927099795,161.93676003606714,False,1,no_crossing_in_scanned_range,Israel,domestic_active,266.3475240115164,52.99512195121951
h_A,0.1373265360835137,0.001,0.0001373265360835137,265.3412779528619,False,1,no_crossing_in_scanned_range,Israel,domestic_active,266.3475240115164,52.99512195121951
p_D,0.03507287305978528,0.001,3.507287305978528e-05,134.31020150536395,False,1,no_crossing_in_scanned_range,Israel,domestic_active,266.3475240115164,52.99512195121951
p_A,0.07324081924454064,0.001,7.324081924454064e-05,265.63725475391766,False,1,no_crossing_in_scanned_range,Israel,domestic_active,266.3475240115164,52.99512195121951
d,0.009686299285820989,2.834805675535204,0.027458776190377933,52.99512195121951,True,-1,crossing_found,Israel,domestic_active,266.3475240115164,52.99512195121951
r,0.006414007796365695,0.001,6.414007796365695e-06,133.24038219756278,False,1,no_crossing_in_scanned_range,Israel,domestic_active,266.3475240115164,52.99512195121951
I0,1.295215106303297,0.1989698314181742,0.25770873135143957,52.99512195121951,True,1,crossing_found,Israel,domestic_active,266.3475240115164,52.99512195121951
alpha,0.013896934823175168,20.0,0.2779386964635034,199.71166853658576,False,-1,no_crossing_in_scanned_range,Israel,domestic_PIs,266.3475240115164,52.99512195121951
beta,0.10986122886681096,0.001,0.00010986122886681096,183.4819038007654,False,1,no_crossing_in_scanned_range,Israel,domestic_PIs,266.3475240115164,52.99512195121951
h_D,0.25993019270997947,0.001,0.0002599301927099795,59.03466770484198,False,1,no_crossing_in_scanned_range,Israel,domestic_PIs,266.3475240115164,52.99512195121951
h_A,0.1373265360835137,0.001,0.0001373265360835137,200.4508193405961,False,1,no_crossing_in_scanned_range,Israel,domestic_PIs,266.3475240115164,52.99512195121951
p_D,0.03507287305978528,0.13000610659389894,0.0045596876735647315,52.99512195121951,True,1,crossing_found,Israel,domestic_PIs,266.3475240115164,52.99512195121951
p_A,0.07324081924454064,0.001,7.324081924454064e-05,200.8583780806945,False,1,no_crossing_in_scanned_range,Israel,domestic_PIs,266.3475240115164,52.99512195121951
d,0.009686299285820989,1.9344842452651254,0.01873799336334354,52.99512195121951,True,-1,crossing_found,Israel,domestic_PIs,266.3475240115164,52.99512195121951
r,0.006414007796365695,0.001,6.414007796365695e-06,101.018199459439,False,1,no_crossing_in_scanned_range,Israel,domestic_PIs,266.3475240115164,52.99512195121951
I0,1.295215106303297,0.2624360414836618,0.3399111253680775,52.99512195121951,True,1,crossing_found,Israel,domestic_PIs,266.3475240115164,52.99512195121951
alpha,0.0065367855255468775,20.0,0.13073571051093755,61.01988472088649,False,-1,no_crossing_in_scanned_range,Japan,domestic_active,168.86083440696314,50.47533632286996
h_D,0.11943893062842956,0.001,0.00011943893062842956,61.49034990391352,False,1,no_crossing_in_scanned_range,Japan,domestic_active,168.86083440696314,50.47533632286996
p_D,0.035375216737478024,0.001,3.537521673747803e-05,84.57498490620688,False,1,no_crossing_in_scanned_range,Japan,domestic_active,168.86083440696314,50.47533632286996
d,0.014575792470416174,2.0281396868520907,0.02956174317657092,50.47533632286996,True,-1,crossing_found,Japan,domestic_active,168.86083440696314,50.47533632286996
r,0.012109799242125519,0.001,1.210979924212552e-05,84.47265353173869,False,1,no_crossing_in_scanned_range,Japan,domestic_active,168.86083440696314,50.47533632286996
I0,1.2906667134610978,0.2989167766471048,0.3858019337135038,50.47533632286996,True,1,crossing_found,Japan,domestic_active,168.86083440696314,50.47533632286996
alpha,0.0065367855255468775,12.94988734590252,0.08465063616015826,50.47533632286996,True,-1,crossing_found,Japan,domestic_PIs,168.86083440696314,50.47533632286996
h_D,0.11943893062842956,0.21279348168242102,0.025415825896848678,50.47533632286996,True,1,crossing_found,Japan,domestic_PIs,168.86083440696314,50.47533632286996
p_D,0.035375216737478024,0.34429338280852906,0.012179453038131206,50.47533632286996,True,1,crossing_found,Japan,domestic_PIs,168.86083440696314,50.47533632286996
d,0.014575792470416174,1.3581586938151087,0.019796239262940527,50.47533632286996,True,-1,crossing_found,Japan,domestic_PIs,168.86083440696314,50.47533632286996
r,0.012109799242125519,0.001,1.210979924212552e-05,53.31683638202241,False,1,no_crossing_in_scanned_range,Japan,domestic_PIs,168.86083440696314,50.47533632286996
I0,1.2906667134610978,0.4735894892114981,0.6112461895703244,50.47533632286996,True,1,crossing_found,Japan,domestic_PIs,168.86083440696314,50.47533632286996
alpha,0.020860523825667675,20.0,0.4172104765133535,468.83549316403867,False,-1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,513.11627717679,83.6094674556213
beta,0.04054651081081643,0.001,4.054651081081643e-05,421.3403003609766,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,513.11627717679,83.6094674556213
h_D,0.17328679513998632,0.001,0.00017328679513998633,391.4664425419808,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,513.11627717679,83.6094674556213
h_A,0.1373265360835137,0.001,0.0001373265360835137,510.6866530077963,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,513.11627717679,83.6094674556213
p_D,0.05154599254889878,0.001,5.154599254889878e-05,262.7352569456749,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,513.11627717679,83.6094674556213
p_A,0.027031007207210953,0.001,2.7031007207210952e-05,512.1294436852364,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,513.11627717679,83.6094674556213
d,0.003368034545357492,3.43481016239963,0.01156855928370693,83.6094674556213,True,-1,crossing_found,United Kingdom of Great Britain and Northern Ireland,domestic_active,513.11627717679,83.6094674556213
r,0.0018379357420599263,0.001,1.8379357420599264e-06,256.6864818492656,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_active,513.11627717679,83.6094674556213
I0,0.871325326724111,0.1629444848556506,0.14197765650474173,83.6094674556213,True,1,crossing_found,United Kingdom of Great Britain and Northern Ireland,domestic_active,513.11627717679,83.6094674556213
alpha,0.020860523825667675,20.0,0.4172104765133535,443.74207886576704,False,-1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,513.11627717679,83.6094674556213
beta,0.04054651081081643,0.001,4.054651081081643e-05,387.9996039679826,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,513.11627717679,83.6094674556213
h_D,0.17328679513998632,0.001,0.00017328679513998633,306.574613234229,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,513.11627717679,83.6094674556213
h_A,0.1373265360835137,0.001,0.0001373265360835137,470.2325496212805,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,513.11627717679,83.6094674556213
p_D,0.05154599254889878,0.02306771602933471,0.0011890483185681999,83.6094674556213,True,1,crossing_found,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,513.11627717679,83.6094674556213
p_A,0.027031007207210953,0.001,2.7031007207210952e-05,472.25472192072266,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,513.11627717679,83.6094674556213
d,0.003368034545357492,2.867668341881478,0.009658406040084857,83.6094674556213,True,-1,crossing_found,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,513.11627717679,83.6094674556213
r,0.0018379357420599263,0.001,1.8379357420599264e-06,237.15769471975068,False,1,no_crossing_in_scanned_range,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,513.11627717679,83.6094674556213
I0,0.871325326724111,0.17636217371636742,0.15366882863518827,83.6094674556213,True,1,crossing_found,United Kingdom of Great Britain and Northern Ireland,domestic_PIs,513.11627717679,83.6094674556213
alpha,0.004329247733876779,20.0,0.08658495467753559,361.3923764378852,False,-1,no_crossing_in_scanned_range,United States of America,domestic_active,540.161161091815,132.49329758713137
h_D,0.32061866968269215,0.001,0.00032061866968269217,179.5425295379924,False,1,no_crossing_in_scanned_range,United States of America,domestic_active,540.161161091815,132.49329758713137
p_D,0.05184697123920056,0.001,5.184697123920056e-05,271.13112066924606,False,1,no_crossing_in_scanned_range,United States of America,domestic_active,540.161161091815,132.49329758713137
d,0.007622284528526945,2.4475324481175567,0.01865578871235413,132.49329758713137,True,-1,crossing_found,United States of America,domestic_active,540.161161091815,132.49329758713137
r,0.004534389254104099,0.001,4.534389254104099e-06,270.2156883994489,False,1,no_crossing_in_scanned_range,United States of America,domestic_active,540.161161091815,132.49329758713137
I0,2.085782803153212,0.24528475412657544,0.5116107220328749,132.49329758713137,True,1,crossing_found,United States of America,domestic_active,540.161161091815,132.49329758713137
alpha,0.004329247733876779,20.0,0.08658495467753559,307.7555657256814,False,-1,no_crossing_in_scanned_range,United States of America,domestic_PIs,540.161161091815,132.49329758713137
h_D,0.32061866968269215,0.028444811309945056,0.00911993756156978,132.49329758713137,True,1,crossing_found,United States of America,domestic_PIs,540.161161091815,132.49329758713137
p_D,0.05184697123920056,0.0940093952671638,0.004874102412631279,132.49329758713137,True,1,crossing_found,United States of America,domestic_PIs,540.161161091815,132.49329758713137
d,0.007622284528526945,1.9505871062808007,0.01486792992174829,132.49329758713137,True,-1,crossing_found,United States of America,domestic_PIs,540.161161091815,132.49329758713137
r,0.004534389254104099,0.001,4.534389254104099e-06,230.11105787844454,False,1,no_crossing_in_scanned_range,United States of America,domestic_PIs,540.161161091815,132.49329758713137
I0,2.085782803153212,0.2880339141512019,0.6007761848614854,132.49329758713137,True,1,crossing_found,United States of America,domestic_PIs,540.161161091815,132.49329758713137
