rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold,abs_elasticity
d,0.0039699424434524,351.7284878295507,-1.1755369197912178,Anglosphere ex-US,domestic_PIs,119.77848101265822,1.1755369197912178
p_D,0.0191788048301187,356.32927973333125,0.1171385539543671,Anglosphere ex-US,domestic_PIs,119.77848101265822,0.1171385539543671
p_A,0.0732408192445406,356.0011542962716,0.0249457937361651,Anglosphere ex-US,domestic_PIs,119.77848101265822,0.0249457937361651
d,0.004632311607725,572.212788243739,-1.1205218976773963,Continental Europe,domestic_PIs,129.0692124105012,1.1205218976773963
p_D,0.0525638240242846,579.089527050226,0.0677918873367579,Continental Europe,domestic_PIs,129.0692124105012,0.0677918873367579
h_D,0.1732867951399863,578.8381991506642,0.0243619395065094,Continental Europe,domestic_PIs,129.0692124105012,0.0243619395065094
d,0.0020204246761597,735.5771065731884,-1.0437569847634445,Hindu,domestic_PIs,66.04072398190046,1.0437569847634445
p_D,0.049814293455348,743.6180034861468,0.0379745453083169,Hindu,domestic_PIs,66.04072398190046,0.0379745453083169
h_D,0.1732867951399863,743.4165433753292,0.0108723754531162,Hindu,domestic_PIs,66.04072398190046,0.0108723754531162
d,0.0025844453130496,429.13859384933113,-1.0790094421645977,Islamic,domestic_PIs,126.52032520325204,1.0790094421645977
p_D,0.0391857776601412,434.06692486202405,0.0570230484103439,Islamic,domestic_PIs,126.52032520325204,0.0570230484103439
h_D,0.095267506505862,433.8891946574029,0.0160543540417796,Islamic,domestic_PIs,126.52032520325204,0.0160543540417796
d,0.0133978920453826,88.20172849280229,-1.4419641917893462,Japanese,domestic_PIs,50.47533632286996,1.4419641917893462
p_D,0.0419072439614916,89.7161379182404,0.2502613567474022,Japanese,domestic_PIs,50.47533632286996,0.2502613567474022
h_D,0.1094335921692375,89.58072958467056,0.0989538980755952,Japanese,domestic_PIs,50.47533632286996,0.0989538980755952
d,0.0052950099891291,202.1512213445776,-1.1580585802983403,Other Civilizations,domestic_PIs,104.59615384615384,1.1580585802983403
p_D,0.0462098120373296,204.71541564020075,0.0957055111126951,Other Civilizations,domestic_PIs,104.59615384615384,0.0957055111126951
h_D,0.1033348216480584,204.58859408309803,0.0336960469376808,Other Civilizations,domestic_PIs,104.59615384615384,0.0336960469376808
d,0.0033680345453574,226.9905583164759,-1.1542143944991583,Other Western,domestic_PIs,57.16981132075472,1.1542143944991583
p_D,0.0191788048301187,229.957250536468,0.1376676349110545,Other Western,domestic_PIs,57.16981132075472,0.1376676349110545
p_A,0.0462098120373296,229.6612543181701,0.0087724995763074,Other Western,domestic_PIs,57.16981132075472,0.0087724995763074
d,0.0026460027216252,886.0480441983747,-1.0533642187584504,Sinic,domestic_PIs,112.34408602150538,1.0533642187584504
p_D,0.0665685886740751,895.7922948662473,0.0347944066210653,Sinic,domestic_PIs,112.34408602150538,0.0347944066210653
h_D,0.1373265360835137,895.6101625957864,0.0144553566707781,Sinic,domestic_PIs,112.34408602150538,0.0144553566707781
d,0.0068112401162406,407.4862100892021,-1.167335338534114,United States,domestic_PIs,132.49329758713137,1.167335338534114
p_D,0.0632720369798097,412.671051010605,0.0902081842169566,United States,domestic_PIs,132.49329758713137,0.0902081842169566
h_D,0.2675082704370338,412.4596715685447,0.0389397167296713,United States,domestic_PIs,132.49329758713137,0.0389397167296713
