rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold
h_A,0.2432387686319141,0.001,0.00024323876863191412,519.9348091991482,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,618.8217148796413,87.21721311475409
p_D,0.0391857776601412,0.0325357479235114,0.0012749385841371184,87.21721311475409,True,1,crossing_found,Continental Europe,domestic_PIs,618.8217148796413,87.21721311475409
p_A,0.0637007630018291,0.001,6.370076300182911e-05,527.9048707093166,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,618.8217148796413,87.21721311475409
d,0.0054688929340695,2.8148075779959156,0.015393881274067146,87.21721311475409,True,-1,crossing_found,Continental Europe,domestic_PIs,618.8217148796413,87.21721311475409
r,0.0031884711197562865,0.001,3.1884711197562865e-06,269.3669818171034,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,618.8217148796413,87.21721311475409
I0,1.7168788155565968,0.16197390443685739,0.2780895652006291,87.21721311475409,True,1,crossing_found,Continental Europe,domestic_PIs,618.8217148796413,87.21721311475409
alpha,0.0916743894865453,20.0,1.8334877897309059,369.1651473466836,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,386.73465003791426,60.7682119205298
beta,0.138629436111989,0.001,0.000138629436111989,182.3835362079647,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,386.73465003791426,60.7682119205298
h_D,0.1453938512257101,0.001,0.0001453938512257101,336.63135377040174,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,386.73465003791426,60.7682119205298
h_A,0.3106133312235,0.001,0.0003106133312235,374.3601453659448,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,386.73465003791426,60.7682119205298
p_D,0.1194506312818703,0.001,0.00011945063128187031,203.9876450699514,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,386.73465003791426,60.7682119205298
p_A,0.05836458249026,0.001,5.836458249026e-05,384.92021694075515,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,386.73465003791426,60.7682119205298
d,0.0068112401162406,3.4571812620232754,0.02354769170100824,60.7682119205298,True,-1,crossing_found,Sinic,domestic_active,386.73465003791426,60.7682119205298
r,0.003776983115130861,0.001,3.776983115130861e-06,193.46405705034283,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,386.73465003791426,60.7682119205298
I0,1.3437790098099975,0.157131542039412,0.21115006797163904,60.7682119205298,True,1,crossing_found,Sinic,domestic_active,386.73465003791426,60.7682119205298
alpha,0.0916743894865453,20.0,1.8334877897309059,352.534939082931,False,-1,no_crossing_in_scanned_range,Sinic,domestic_PIs,386.73465003791426,60.7682119205298
beta,0.138629436111989,0.001,0.000138629436111989,165.01514289748425,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,386.73465003791426,60.7682119205298
h_D,0.1453938512257101,0.001,0.0001453938512257101,290.494253909335,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,386.73465003791426,60.7682119205298
h_A,0.3106133312235,0.001,0.0003106133312235,338.3425570711783,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,386.73465003791426,60.7682119205298
p_D,0.1194506312818703,0.015508764514636772,0.0018525317116752313,60.7682119205298,True,1,crossing_found,Sinic,domestic_PIs,386.73465003791426,60.7682119205298
p_A,0.05836458249026,0.001,5.836458249026e-05,352.44262993938787,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,386.73465003791426,60.7682119205298
d,0.0068112401162406,2.8624659953705747,0.019496943219042637,60.7682119205298,True,-1,crossing_found,Sinic,domestic_PIs,386.73465003791426,60.7682119205298
r,0.003776983115130861,0.001,3.776983115130861e-06,177.9795135993375,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,386.73465003791426,60.7682119205298
I0,1.3437790098099975,0.17080227380526056,0.22952051036732912,60.7682119205298,True,1,crossing_found,Sinic,domestic_PIs,386.73465003791426,60.7682119205298
alpha,0.1256286337293967,20.0,2.512572674587934,92.90393198425402,False,-1,no_crossing_in_scanned_range,United States,domestic_active,100.7354456098738,45.21531100478469
beta,0.0916290731874155,0.001,9.16290731874155e-05,47.637111538516066,False,1,no_crossing_in_scanned_range,United States,domestic_active,100.7354456098738,45.21531100478469
h_D,0.1880096745970342,0.001,0.00018800967459703418,81.48657591894695,False,1,no_crossing_in_scanned_range,United States,domestic_active,100.7354456098738,45.21531100478469
h_A,0.2011797390542625,0.001,0.0002011797390542625,89.3880430447168,False,1,no_crossing_in_scanned_range,United States,domestic_active,100.7354456098738,45.21531100478469
p_D,0.0191788048301187,0.001,1.91788048301187e-05,54.58233122862409,False,1,no_crossing_in_scanned_range,United States,domestic_active,100.7354456098738,45.21531100478469
p_A,0.0540620144144219,0.001,5.40620144144219e-05,94.4468975917828,False,1,no_crossing_in_scanned_range,United States,domestic_active,100.7354456098738,45.21531100478469
d,0.0149035548108155,1.488629542663158,0.022185871982079584,45.21531100478469,True,-1,crossing_found,United States,domestic_active,100.7354456098738,45.21531100478469
r,0.013911326976540295,0.001,1.3911326976540295e-05,50.39291926514157,False,1,no_crossing_in_scanned_range,United States,domestic_active,100.7354456098738,45.21531100478469
I0,0.7988849793172288,0.44885204737063095,0.3585811585801823,45.21531100478469,True,1,crossing_found,United States,domestic_active,100.7354456098738,45.21531100478469
alpha,0.1256286337293967,0.001,0.0001256286337293967,54.45004059281222,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,100.7354456098738,45.21531100478469
beta,0.0916290731874155,0.1568324447568728,0.014370411558788798,45.21531100478469,True,1,crossing_found,United States,domestic_PIs,100.7354456098738,45.21531100478469
h_D,0.1880096745970342,0.001,0.00018800967459703418,47.76699932565644,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,100.7354456098738,45.21531100478469
h_A,0.2011797390542625,0.001,0.0002011797390542625,46.62282531552516,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,100.7354456098738,45.21531100478469
p_D,0.0191788048301187,0.7280949994644377,0.01396399189251383,45.21531100478469,True,1,crossing_found,United States,domestic_PIs,100.7354456098738,45.21531100478469
p_A,0.0540620144144219,0.001,5.40620144144219e-05,50.25703189552169,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,100.7354456098738,45.21531100478469
d,0.0149035548108155,1.0876683099272408,0.016210124272987694,45.21531100478469,True,-1,crossing_found,United States,domestic_PIs,100.7354456098738,45.21531100478469
r,0.013911326976540295,0.7299131206813317,0.010154060086264922,45.21531100478469,True,1,crossing_found,United States,domestic_PIs,100.7354456098738,45.21531100478469
I0,0.7988849793172288,0.7873536141402974,0.6290049757478168,45.21531100478469,True,1,crossing_found,United States,domestic_PIs,100.7354456098738,45.21531100478469
