rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold
d,0.0039699424434524,2.2700085078320726,0.009011803122240597,119.77848101265822,True,-1,crossing_found,Anglosphere ex-US,domestic_PIs,384.14909031496506,119.77848101265822
I,1.588235294117647,0.3602381355346872,0.5721429211433267,119.77848101265822,True,1,crossing_found,Anglosphere ex-US,domestic_PIs,384.14909031496506,119.77848101265822
alpha,0.1026976899039694,20.0,2.053953798079388,556.9452866350567,False,-1,no_crossing_in_scanned_range,Continental Europe,domestic_active,590.7094098080987,129.0692124105012
beta,0.0538996500732687,0.001,5.38996500732687e-05,389.0083054773866,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_active,590.7094098080987,129.0692124105012
h_D,0.1732867951399863,0.001,0.0001732867951399863,554.5586571315288,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_active,590.7094098080987,129.0692124105012
h_A,0.2599301927099794,0.001,0.00025993019270997944,582.9610027730546,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_active,590.7094098080987,129.0692124105012
p_D,0.0525638240242846,,,590.7094098080987,False,0,no_effect,Continental Europe,domestic_active,590.7094098080987,129.0692124105012
p_A,0.0595878584014731,,,590.7094098080987,False,0,no_effect,Continental Europe,domestic_active,590.7094098080987,129.0692124105012
d,0.004632311607725,4.257056717927603,0.019720013249199725,129.0692124105012,True,-1,crossing_found,Continental Europe,domestic_active,590.7094098080987,129.0692124105012
I,2.823529411764706,0.21849865647549338,0.6169373829896284,129.0692124105012,True,1,crossing_found,Continental Europe,domestic_active,590.7094098080987,129.0692124105012
alpha,0.1026976899039694,20.0,2.053953798079388,530.8647718687357,False,-1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,590.7094098080987,129.0692124105012
beta,0.0538996500732687,0.001,5.38996500732687e-05,348.4441458686073,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,590.7094098080987,129.0692124105012
h_D,0.1732867951399863,0.001,0.0001732867951399863,502.18188117408135,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,590.7094098080987,129.0692124105012
h_A,0.2599301927099794,0.001,0.00025993019270997944,521.8868313564557,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,590.7094098080987,129.0692124105012
p_D,0.0525638240242846,0.007838105142564675,0.0004120007793976097,129.0692124105012,True,1,crossing_found,Continental Europe,domestic_PIs,590.7094098080987,129.0692124105012
p_A,0.0595878584014731,0.001,5.95878584014731e-05,533.0250713785889,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,590.7094098080987,129.0692124105012
d,0.004632311607725,3.274134208611741,0.015166809899801672,129.0692124105012,True,-1,crossing_found,Continental Europe,domestic_PIs,590.7094098080987,129.0692124105012
I,2.823529411764706,0.23887868405780624,0.6744809902808647,129.0692124105012,True,1,crossing_found,Continental Europe,domestic_PIs,590.7094098080987,129.0692124105012
alpha,0.032785049041009,20.0,0.6557009808201799,745.0000999842896,False,-1,no_crossing_in_scanned_range,Hindu,domestic_active,755.5162503263559,66.04072398190046
beta,0.1791759469228055,0.001,0.0001791759469228055,647.4062263944114,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,755.5162503263559,66.04072398190046
h_D,0.1732867951399863,0.001,0.0001732867951399863,740.2410772665179,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,755.5162503263559,66.04072398190046
h_A,0.1373265360835137,0.001,0.0001373265360835137,755.4003755006503,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,755.5162503263559,66.04072398190046
p_D,0.049814293455348,20.0,0.9962858691069599,755.5162503263557,False,-1,no_crossing_in_scanned_range,Hindu,domestic_active,755.5162503263559,66.04072398190046
p_A,0.0610860487916103,0.001,6.108604879161031e-05,755.5162503263558,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,755.5162503263559,66.04072398190046
d,0.0020204246761597,11.26204993483235,0.022754123592478023,66.04072398190046,True,-1,crossing_found,Hindu,domestic_active,755.5162503263559,66.04072398190046
I,1.5294117647058822,0.0874113878468838,0.13368800494229288,66.04072398190046,True,1,crossing_found,Hindu,domestic_active,755.5162503263559,66.04072398190046
alpha,0.032785049041009,20.0,0.6557009808201799,717.2807177071173,False,-1,no_crossing_in_scanned_range,Hindu,domestic_PIs,755.5162503263559,66.04072398190046
beta,0.1791759469228055,0.001,0.0001791759469228055,615.466674049168,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,755.5162503263559,66.04072398190046
h_D,0.1732867951399863,0.001,0.0001732867951399863,628.7934189039102,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,755.5162503263559,66.04072398190046
h_A,0.1373265360835137,0.001,0.0001373265360835137,717.5917474475013,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,755.5162503263559,66.04072398190046
p_D,0.049814293455348,0.0034730732294879106,0.00017300868904562397,66.04072398190046,True,1,crossing_found,Hindu,domestic_PIs,755.5162503263559,66.04072398190046
p_A,0.0610860487916103,0.001,6.108604879161031e-05,718.3182535439164,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,755.5162503263559,66.04072398190046
d,0.0020204246761597,7.921971676759531,0.016005747059563192,66.04072398190046,True,-1,crossing_found,Hindu,domestic_PIs,755.5162503263559,66.04072398190046
I,1.5294117647058822,0.09186794705892279,0.14050391903129367,66.04072398190046,True,1,crossing_found,Hindu,domestic_PIs,755.5162503263559,66.04072398190046
alpha,0.0753308539571762,20.0,1.506617079143524,442.8861941835756,False,-1,no_crossing_in_scanned_range,Islamic,domestic_active,451.0730528422513,126.52032520325203
beta,0.1504077396776274,0.001,0.00015040773967762741,268.02998339122865,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,451.0730528422513,126.52032520325203
h_D,0.095267506505862,0.001,9.526750650586201e-05,442.2771443761377,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,451.0730528422513,126.52032520325203
h_A,0.1880096745970342,0.001,0.00018800967459703418,449.3734673283825,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,451.0730528422513,126.52032520325203
p_D,0.0391857776601412,0.001,3.9185777660141196e-05,451.07305284225123,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,451.0730528422513,126.52032520325203
p_A,0.0462098120373296,20.0,0.924196240746592,451.0730528422513,False,-1,no_crossing_in_scanned_range,Islamic,domestic_active,451.0730528422513,126.52032520325203
d,0.0025844453130496,3.4935376982166004,0.00902885713011798,126.52032520325203,True,-1,crossing_found,Islamic,domestic_active,451.0730528422513,126.52032520325203
I,1.1764705882352942,0.28048743857793373,0.3299852218563926,126.52032520325203,True,1,crossing_found,Islamic,domestic_active,451.0730528422513,126.52032520325203
alpha,0.0753308539571762,0.001,7.53308539571762e-05,415.7696889498534,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,451.0730528422513,126.52032520325203
beta,0.1504077396776274,0.001,0.00015040773967762741,245.69831514456928,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,451.0730528422513,126.52032520325203
h_D,0.095267506505862,0.001,9.526750650586201e-05,396.2246721858704,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,451.0730528422513,126.52032520325203
h_A,0.1880096745970342,0.001,0.00018800967459703418,410.4513383055343,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,451.0730528422513,126.52032520325203
p_D,0.0391857776601412,0.020075964923573414,0.0007866922978079414,126.52032520325203,True,1,crossing_found,Islamic,domestic_PIs,451.0730528422513,126.52032520325203
p_A,0.0462098120373296,0.001,4.62098120373296e-05,415.2804413019891,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,451.0730528422513,126.52032520325203
d,0.0025844453130496,2.8388180163090175,0.007336769916850603,126.52032520325203,True,-1,crossing_found,Islamic,domestic_PIs,451.0730528422513,126.52032520325203
I,1.1764705882352942,0.303272148221121,0.3567907626130835,126.52032520325203,True,1,crossing_found,Islamic,domestic_PIs,451.0730528422513,126.52032520325203
alpha,0.032785049041009,20.0,0.6557009808201799,99.9062787056517,False,-1,no_crossing_in_scanned_range,Japanese,domestic_active,111.35234902541491,50.47533632286996
beta,0.1098612288668109,0.001,0.0001098612288668109,90.29682799683326,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,111.35234902541491,50.47533632286996
h_D,0.1094335921692375,0.001,0.0001094335921692375,102.82779403566586,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,111.35234902541491,50.47533632286996
h_A,0.2239699336535069,0.001,0.0002239699336535069,110.93603220793824,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,111.35234902541491,50.47533632286996
p_D,0.0419072439614916,0.001,4.1907243961491596e-05,111.35234902541488,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,111.35234902541491,50.47533632286996
p_A,0.0270310072072109,,,111.35234902541491,False,0,no_effect,Japanese,domestic_active,111.35234902541491,50.47533632286996
d,0.0133978920453826,2.1655426581297976,0.029013706753293907,50.47533632286996,True,-1,crossing_found,Japanese,domestic_active,111.35234902541491,50.47533632286996
I,1.5294117647058822,0.45329386191349713,0.6932729652794661,50.47533632286996,True,1,crossing_found,Japanese,domestic_active,111.35234902541491,50.47533632286996
alpha,0.032785049041009,20.0,0.6557009808201799,76.95748387288995,False,-1,no_crossing_in_scanned_range,Japanese,domestic_PIs,111.35234902541491,50.47533632286996
beta,0.1098612288668109,0.001,0.0001098612288668109,61.00394524830957,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,111.35234902541491,50.47533632286996
h_D,0.1094335921692375,0.02115955859204266,0.0023155665054426814,50.47533632286996,True,1,crossing_found,Japanese,domestic_PIs,111.35234902541491,50.47533632286996
h_A,0.2239699336535069,0.001,0.0002239699336535069,74.89834834133187,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,111.35234902541491,50.47533632286996
p_D,0.0419072439614916,0.30362916785301575,0.012724261611041014,50.47533632286996,True,1,crossing_found,Japanese,domestic_PIs,111.35234902541491,50.47533632286996
p_A,0.0270310072072109,0.001,2.70310072072109e-05,76.3985295220889,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,111.35234902541491,50.47533632286996
d,0.0133978920453826,1.3533015639180517,0.018131388258221498,50.47533632286996,True,-1,crossing_found,Japanese,domestic_PIs,111.35234902541491,50.47533632286996
I,1.5294117647058822,0.6551562639672238,1.0020036978322246,50.47533632286996,True,1,crossing_found,Japanese,domestic_PIs,111.35234902541491,50.47533632286996
alpha,0.0638320420426842,20.0,1.276640840853684,208.22326187288812,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,217.50506130194398,104.59615384615385
beta,0.0980829253011726,0.001,9.80829253011726e-05,141.43371146033252,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,217.50506130194398,104.59615384615385
h_D,0.1033348216480584,0.001,0.00010333482164805841,208.21436185591065,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,217.50506130194398,104.59615384615385
h_A,0.2599301927099794,0.001,0.00025993019270997944,215.70178070850045,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,217.50506130194398,104.59615384615385
p_D,0.0462098120373296,,,217.50506130194398,False,0,no_effect,Other Civilizations,domestic_active,217.50506130194398,104.59615384615385
p_A,0.031333575283049,0.001,3.1333575283049e-05,217.50506130194395,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,217.50506130194398,104.59615384615385
d,0.0052950099891291,2.0406466178068148,0.010805244225569596,104.59615384615385,True,-1,crossing_found,Other Civilizations,domestic_active,217.50506130194398,104.59615384615385
I,1.1764705882352942,0.48089066626799926,0.5657537250211756,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_active,217.50506130194398,104.59615384615385
alpha,0.0638320420426842,0.001,6.38320420426842e-05,189.62642095236447,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,217.50506130194398,104.59615384615385
beta,0.0980829253011726,0.001,9.80829253011726e-05,120.90083288327122,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,217.50506130194398,104.59615384615385
h_D,0.1033348216480584,0.001,0.00010333482164805841,170.9365164553672,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,217.50506130194398,104.59615384615385
h_A,0.2599301927099794,0.001,0.00025993019270997944,184.1135241399142,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,217.50506130194398,104.59615384615385
p_D,0.0462098120373296,0.09819256081089224,0.004537459778535387,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_PIs,217.50506130194398,104.59615384615385
p_A,0.031333575283049,0.001,3.1333575283049e-05,188.3463721543582,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,217.50506130194398,104.59615384615385
d,0.0052950099891291,1.6496088215405929,0.008734695188212922,104.59615384615385,True,-1,crossing_found,Other Civilizations,domestic_PIs,217.50506130194398,104.59615384615385
I,1.1764705882352942,0.5510064005646942,0.6482428241937579,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_PIs,217.50506130194398,104.59615384615385
alpha,0.1256286337293967,20.0,2.512572674587934,254.52238225870138,False,-1,no_crossing_in_scanned_range,Other Western,domestic_active,259.5009674487966,57.16981132075472
beta,0.16094379124341,0.001,0.00016094379124341,162.87049821351314,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,259.5009674487966,57.16981132075472
h_D,0.1880096745970342,0.001,0.00018800967459703418,253.99159695855593,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,259.5009674487966,57.16981132075472
h_A,0.2878231366242557,0.001,0.0002878231366242557,258.5041524858463,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,259.5009674487966,57.16981132075472
p_D,0.0191788048301187,,,259.5009674487966,False,0,no_effect,Other Western,domestic_active,259.5009674487966,57.16981132075472
p_A,0.0462098120373296,,,259.5009674487966,False,0,no_effect,Other Western,domestic_active,259.5009674487966,57.16981132075472
d,0.0033680345453574,4.411672941359333,0.014858666869316726,57.16981132075472,True,-1,crossing_found,Other Western,domestic_active,259.5009674487966,57.16981132075472
I,0.8823529411764706,0.22030673674476828,0.1943882971277367,57.16981132075472,True,1,crossing_found,Other Western,domestic_active,259.5009674487966,57.16981132075472
alpha,0.1256286337293967,0.001,0.0001256286337293967,218.92473324838727,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,259.5009674487966,57.16981132075472
beta,0.16094379124341,0.001,0.00016094379124341,136.82216145718755,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,259.5009674487966,57.16981132075472
h_D,0.1880096745970342,0.001,0.00018800967459703418,215.1311017141719,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,259.5009674487966,57.16981132075472
h_A,0.2878231366242557,0.001,0.0002878231366242557,216.0330083825696,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,259.5009674487966,57.16981132075472
p_D,0.0191788048301187,0.03595351104278724,0.0006895453712471339,57.16981132075472,True,1,crossing_found,Other Western,domestic_PIs,259.5009674487966,57.16981132075472
p_A,0.0462098120373296,0.001,4.62098120373296e-05,217.9835632802019,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,259.5009674487966,57.16981132075472
d,0.0033680345453574,2.928785099310518,0.009864249390405828,57.16981132075472,True,-1,crossing_found,Other Western,domestic_PIs,259.5009674487966,57.16981132075472
I,0.8823529411764706,0.25933037372399526,0.22882091799176052,57.16981132075472,True,1,crossing_found,Other Western,domestic_PIs,259.5009674487966,57.16981132075472
alpha,0.08385059627868,20.0,1.6770119255735998,883.1555697213577,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,902.3248197963688,112.34408602150538
beta,0.1098612288668109,0.001,0.0001098612288668109,583.562857385421,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,902.3248197963688,112.34408602150538
h_D,0.1373265360835137,0.001,0.0001373265360835137,881.1410373263113,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,902.3248197963688,112.34408602150538
h_A,0.2239699336535069,0.001,0.0002239699336535069,898.826107112505,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,902.3248197963688,112.34408602150538
p_D,0.0665685886740751,20.0,1.331371773481502,902.3248197963686,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,902.3248197963688,112.34408602150538
p_A,0.0462098120373296,20.0,0.924196240746592,902.3248197963688,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,902.3248197963688,112.34408602150538
d,0.0026460027216252,7.623150302468394,0.020170876447689338,112.34408602150538,True,-1,crossing_found,Sinic,domestic_active,902.3248197963688,112.34408602150538
I,2.411764705882353,0.12450514887405903,0.30027712375508353,112.34408602150538,True,1,crossing_found,Sinic,domestic_active,902.3248197963688,112.34408602150538
alpha,0.08385059627868,20.0,1.6770119255735998,856.2772831263142,False,-1,no_crossing_in_scanned_range,Sinic,domestic_PIs,902.3248197963688,112.34408602150538
beta,0.1098612288668109,0.001,0.0001098612288668109,551.3737979480329,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,902.3248197963688,112.34408602150538
h_D,0.1373265360835137,0.001,0.0001373265360835137,817.6420979553862,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,902.3248197963688,112.34408602150538
h_A,0.2239699336535069,0.001,0.0002239699336535069,848.153882343847,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,902.3248197963688,112.34408602150538
p_D,0.0665685886740751,0.0021907602436504053,0.00014583581754308038,112.34408602150538,True,1,crossing_found,Sinic,domestic_PIs,902.3248197963688,112.34408602150538
p_A,0.0462098120373296,0.001,4.62098120373296e-05,856.0261622907337,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,902.3248197963688,112.34408602150538
d,0.0026460027216252,5.862543162731412,0.015512305164232522,112.34408602150538,True,-1,crossing_found,Sinic,domestic_PIs,902.3248197963688,112.34408602150538
I,2.411764705882353,0.1308095933505721,0.3154819604337327,112.34408602150538,True,1,crossing_found,Sinic,domestic_PIs,902.3248197963688,112.34408602150538
alpha,0.0757893595191578,20.0,1.515787190383156,368.6052364196732,False,-1,no_crossing_in_scanned_range,United States,domestic_active,416.54101151755316,132.49329758713137
beta,0.0356674943938732,0.001,3.56674943938732e-05,338.82126662473206,False,1,no_crossing_in_scanned_range,United States,domestic_active,416.54101151755316,132.49329758713137
h_D,0.2675082704370338,0.001,0.0002675082704370338,363.113053554474,False,1,no_crossing_in_scanned_range,United States,domestic_active,416.54101151755316,132.49329758713137
h_A,0.3744665341942487,0.001,0.0003744665341942487,413.5297732898311,False,1,no_crossing_in_scanned_range,United States,domestic_active,416.54101151755316,132.49329758713137
p_D,0.0632720369798097,0.001,6.327203697980969e-05,416.5410115175532,False,1,no_crossing_in_scanned_range,United States,domestic_active,416.54101151755316,132.49329758713137
p_A,0.0398558000503746,,,416.54101151755316,False,0,no_effect,United States,domestic_active,416.54101151755316,132.49329758713137
d,0.0068112401162406,3.0071001863852924,0.020482081423062088,132.49329758713137,True,-1,crossing_found,United States,domestic_active,416.54101151755316,132.49329758713137
I,2.9411764705882355,0.3180798382959418,0.9355289361645347,132.49329758713137,True,1,crossing_found,United States,domestic_active,416.54101151755316,132.49329758713137
alpha,0.0757893595191578,20.0,1.515787190383156,345.16725680864766,False,-1,no_crossing_in_scanned_range,United States,domestic_PIs,416.54101151755316,132.49329758713137
beta,0.0356674943938732,0.001,3.56674943938732e-05,298.34718115067415,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,416.54101151755316,132.49329758713137
h_D,0.2675082704370338,0.001,0.0002675082704370338,308.2606385139111,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,416.54101151755316,132.49329758713137
h_A,0.3744665341942487,0.001,0.0003744665341942487,364.12796088553296,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,416.54101151755316,132.49329758713137
p_D,0.0632720369798097,0.038326988140717264,0.0024250266109641905,132.49329758713137,True,1,crossing_found,United States,domestic_PIs,416.54101151755316,132.49329758713137
p_A,0.0398558000503746,0.001,3.98558000503746e-05,368.33745110538086,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,416.54101151755316,132.49329758713137
d,0.0068112401162406,2.3480398892463805,0.015993063488168084,132.49329758713137,True,-1,crossing_found,United States,domestic_PIs,416.54101151755316,132.49329758713137
I,2.9411764705882355,0.35644284411413063,1.0483613062180313,132.49329758713137,True,1,crossing_found,United States,domestic_PIs,416.54101151755316,132.49329758713137
