rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold,proximity
I,1.588235294117647,0.3602381355346872,0.5721429211433267,119.77848101265822,True,1,crossing_found,Anglosphere ex-US,domestic_PIs,384.14909031496506,119.77848101265822,0.6397618644653128
I,1.588235294117647,0.3118020686042793,0.4952150501362082,119.77848101265822,True,1,crossing_found,Anglosphere ex-US,domestic_active,384.14909031496506,119.77848101265822,0.6881979313957207
I,2.823529411764706,0.2388786840578062,0.6744809902808647,129.0692124105012,True,1,crossing_found,Continental Europe,domestic_PIs,590.7094098080987,129.0692124105012,0.7611213159421938
I,2.823529411764706,0.2184986564754933,0.6169373829896284,129.0692124105012,True,1,crossing_found,Continental Europe,domestic_active,590.7094098080987,129.0692124105012,0.7815013435245067
I,1.5294117647058822,0.0918679470589227,0.1405039190312936,66.04072398190046,True,1,crossing_found,Hindu,domestic_PIs,755.5162503263559,66.04072398190046,0.9081320529410772
I,1.5294117647058822,0.0874113878468838,0.1336880049422928,66.04072398190046,True,1,crossing_found,Hindu,domestic_active,755.5162503263559,66.04072398190046,0.9125886121531162
I,1.1764705882352942,0.303272148221121,0.3567907626130835,126.52032520325204,True,1,crossing_found,Islamic,domestic_PIs,451.0730528422513,126.52032520325204,0.6967278517788791
I,1.1764705882352942,0.2804874385779337,0.3299852218563926,126.52032520325204,True,1,crossing_found,Islamic,domestic_active,451.0730528422513,126.52032520325204,0.7195125614220663
I,1.5294117647058822,0.6551562639672238,1.0020036978322246,50.47533632286996,True,1,crossing_found,Japanese,domestic_PIs,111.35234902541492,50.47533632286996,0.3448437360327762
I,1.5294117647058822,0.4532938619134971,0.6932729652794661,50.47533632286996,True,1,crossing_found,Japanese,domestic_active,111.35234902541492,50.47533632286996,0.5467061380865029
I,1.1764705882352942,0.5510064005646942,0.6482428241937579,104.59615384615384,True,1,crossing_found,Other Civilizations,domestic_PIs,217.505061301944,104.59615384615384,0.4489935994353058
I,1.1764705882352942,0.4808906662679992,0.5657537250211756,104.59615384615384,True,1,crossing_found,Other Civilizations,domestic_active,217.505061301944,104.59615384615384,0.5191093337320007
I,0.8823529411764706,0.2593303737239952,0.2288209179917605,57.16981132075472,True,1,crossing_found,Other Western,domestic_PIs,259.5009674487966,57.16981132075472,0.7406696262760049
I,0.8823529411764706,0.2203067367447682,0.1943882971277367,57.16981132075472,True,1,crossing_found,Other Western,domestic_active,259.5009674487966,57.16981132075472,0.7796932632552318
I,2.411764705882353,0.1308095933505721,0.3154819604337327,112.34408602150538,True,1,crossing_found,Sinic,domestic_PIs,902.3248197963688,112.34408602150538,0.8691904066494279
I,2.411764705882353,0.124505148874059,0.3002771237550835,112.34408602150538,True,1,crossing_found,Sinic,domestic_active,902.3248197963688,112.34408602150538,0.875494851125941
I,2.9411764705882355,0.3564428441141306,1.0483613062180313,132.49329758713137,True,1,crossing_found,United States,domestic_PIs,416.5410115175532,132.49329758713137,0.6435571558858695
I,2.9411764705882355,0.3180798382959418,0.9355289361645348,132.49329758713137,True,1,crossing_found,United States,domestic_active,416.5410115175532,132.49329758713137,0.6819201617040582
