rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold
I,1.5294117647058822,112.46587251566905,0.9999999999999905,Japanese,domestic_active,50.47533632286996
beta,0.1098612288668109,111.37574052575768,0.021006741705493274,Japanese,domestic_active,50.47533632286996
h_D,0.1094335921692375,111.37329392586582,0.0188095721681933,Japanese,domestic_active,50.47533632286996
h_A,0.2239699336535069,111.3536303950689,0.0011507342819526859,Japanese,domestic_active,50.47533632286996
p_A,0.0270310072072109,111.35234902541491,0.0,Japanese,domestic_active,50.47533632286996
p_D,0.0419072439614916,111.35234902541488,-2.552412201373235e-14,Japanese,domestic_active,50.47533632286996
alpha,0.032785049041009,111.32869921641652,-0.02123871584692625,Japanese,domestic_active,50.47533632286996
d,0.0133978920453826,110.22781610887623,-1.0098870175446604,Japanese,domestic_active,50.47533632286996
I,1.5294117647058822,77.81363392207314,0.9999999999999947,Japanese,domestic_PIs,50.47533632286996
p_D,0.0419072439614916,77.22203249029626,0.23211728333746798,Japanese,domestic_PIs,50.47533632286996
h_D,0.1094335921692375,77.11391448501374,0.09178302591838426,Japanese,domestic_PIs,50.47533632286996
beta,0.1098612288668109,77.05133611806464,0.010557991907141172,Japanese,domestic_PIs,50.47533632286996
h_A,0.2239699336535069,77.0498034866226,0.008568677594925696,Japanese,domestic_PIs,50.47533632286996
p_A,0.0270310072072109,77.04848607575023,0.006858713782650209,Japanese,domestic_PIs,50.47533632286996
alpha,0.032785049041009,77.04302479290932,-0.00022988418058718943,Japanese,domestic_PIs,50.47533632286996
d,0.0133978920453826,76.01238664906924,-1.3379704224530178,Japanese,domestic_PIs,50.47533632286996
I,1.1764705882352942,219.68011191496345,1.0000000000000115,Other Civilizations,domestic_active,104.59615384615385
beta,0.0980829253011726,217.54529424594944,0.018497474847079972,Other Civilizations,domestic_active,104.59615384615385
h_D,0.1033348216480584,217.5360077848481,0.01422793691276585,Other Civilizations,domestic_active,104.59615384615385
h_A,0.2599301927099794,217.5087489228215,0.0016954184217326557,Other Civilizations,domestic_active,104.59615384615385
p_A,0.031333575283049,217.50506130194398,0.0,Other Civilizations,domestic_active,104.59615384615385
p_D,0.0462098120373296,217.50506130194398,0.0,Other Civilizations,domestic_active,104.59615384615385
alpha,0.0638320420426842,217.47241053303873,-0.015011498449652114,Other Civilizations,domestic_active,104.59615384615385
d,0.0052950099891291,215.3092783368735,-1.0095318940749942,Other Civilizations,domestic_active,104.59615384615385
I,1.1764705882352942,191.725749966514,1.000000000000009,Other Civilizations,domestic_PIs,104.59615384615385
p_D,0.0462098120373296,190.00619562351193,0.09414886277121887,Other Civilizations,domestic_PIs,104.59615384615385
h_D,0.1033348216480584,189.8903992962086,0.03314803706221809,Other Civilizations,domestic_PIs,104.59615384615385
beta,0.0980829253011726,189.84532090753927,0.009401006439579246,Other Civilizations,domestic_PIs,104.59615384615385
h_A,0.2599301927099794,189.8391599656796,0.0061554584214621256,Other Civilizations,domestic_PIs,104.59615384615385
p_A,0.031333575283049,189.8388296503737,0.005981450256657001,Other Civilizations,domestic_PIs,104.59615384615385
alpha,0.0638320420426842,189.8288799947886,0.0007400300808540768,Other Civilizations,domestic_PIs,104.59615384615385
d,0.0052950099891291,187.66484317024683,-1.139261870117177,Other Civilizations,domestic_PIs,104.59615384615385
I,0.8823529411764706,262.09597712328457,1.0000000000000067,Other Western,domestic_active,57.16981132075472
beta,0.16094379124341,259.52241163534904,0.008263624896384627,Other Western,domestic_active,57.16981132075472
h_D,0.1880096745970342,259.5179577039461,0.006547280080120199,Other Western,domestic_active,57.16981132075472
h_A,0.2878231366242557,259.5035387542062,0.000990865442582448,Other Western,domestic_active,57.16981132075472
p_A,0.0462098120373296,259.5009674487966,0.0,Other Western,domestic_active,57.16981132075472
p_D,0.0191788048301187,259.5009674487966,0.0,Other Western,domestic_active,57.16981132075472
alpha,0.1256286337293967,259.4836050031339,-0.006690705562055308,Other Western,domestic_active,57.16981132075472
d,0.0033680345453574,256.9079644402918,-0.9992267211938032,Other Western,domestic_active,57.16981132075472
I,0.8823529411764706,222.6561763853255,1.0000000000000158,Other Western,domestic_PIs,57.16981132075472
p_D,0.0191788048301187,220.75368754327417,0.1370040743237855,Other Western,domestic_PIs,57.16981132075472
p_A,0.0462098120373296,220.47090570464616,0.008730221044270037,Other Western,domestic_PIs,57.16981132075472
h_D,0.1880096745970342,220.46806776715803,0.007442892343338412,Other Western,domestic_PIs,57.16981132075472
h_A,0.2878231366242557,220.4630577927807,0.005170296898978961,Other Western,domestic_PIs,57.16981132075472
alpha,0.1256286337293967,220.46237527616915,0.004860697682447114,Other Western,domestic_PIs,57.16981132075472
beta,0.16094379124341,220.44261882242293,-0.004101109983357637,Other Western,domestic_PIs,57.16981132075472
d,0.0033680345453574,217.9194245340327,-1.1486578308640205,Other Western,domestic_PIs,57.16981132075472
I,2.411764705882353,911.3480679943324,0.9999999999999836,Sinic,domestic_active,112.34408602150538
beta,0.1098612288668109,902.4048177964034,0.008865765218855471,Sinic,domestic_active,112.34408602150538
h_D,0.1373265360835137,902.3883390360186,0.007039509304872116,Sinic,domestic_active,112.34408602150538
h_A,0.2239699336535069,902.3332439079577,0.0009336007836682142,Sinic,domestic_active,112.34408602150538
p_A,0.0462098120373296,902.3248197963688,0.0,Sinic,domestic_active,112.34408602150538
p_D,0.0665685886740751,902.3248197963687,-1.2599325124102447e-14,Sinic,domestic_active,112.34408602150538
alpha,0.08385059627868,902.2598109628957,-0.0072045932957728424,Sinic,domestic_active,112.34408602150538
d,0.0026460027216252,893.3038008134229,-0.9997529476116797,Sinic,domestic_active,112.34408602150538
I,2.411764705882353,867.4251174959728,0.9999999999999833,Sinic,domestic_PIs,112.34408602150538
p_D,0.0665685886740751,859.1340693642808,0.03461884558029563,Sinic,domestic_PIs,112.34408602150538
h_D,0.1373265360835137,858.9602715143703,0.014382421147916633,Sinic,domestic_PIs,112.34408602150538
beta,0.1098612288668109,858.8774464220647,0.004738552006781017,Sinic,domestic_PIs,112.34408602150538
h_A,0.2239699336535069,858.8624719335716,0.0029949740225773676,Sinic,domestic_PIs,112.34408602150538
p_A,0.0462098120373296,858.8566431788187,0.002316293848154169,Sinic,domestic_PIs,112.34408602150538
alpha,0.08385059627868,858.8280700552294,-0.0010106624784553483,Sinic,domestic_PIs,112.34408602150538
d,0.0026460027216252,849.835669687891,-1.048054861201921,Sinic,domestic_PIs,112.34408602150538
I,2.9411764705882355,420.7064216327288,1.0000000000000242,United States,domestic_active,132.49329758713137
beta,0.0356674943938732,416.66555794203987,0.029900158938242015,United States,domestic_active,132.49329758713137
h_D,0.2675082704370338,416.65897739240313,0.028320350598899136,United States,domestic_active,132.49329758713137
h_A,0.3744665341942487,416.5435758053443,0.0006156147222547562,United States,domestic_active,132.49329758713137
p_D,0.0632720369798097,416.5410115175533,2.7293071889231066e-14,United States,domestic_active,132.49329758713137
p_A,0.0398558000503746,416.54101151755316,0.0,United States,domestic_active,132.49329758713137
alpha,0.0757893595191578,416.41934567556956,-0.029208610585628347,United States,domestic_active,132.49329758713137
d,0.0068112401162406,412.293159203191,-1.019792096554013,United States,domestic_active,132.49329758713137
I,2.9411764705882355,375.42689598828076,1.000000000000027,United States,domestic_PIs,132.49329758713137
p_D,0.0632720369798097,372.0343357496412,0.08730943956320993,United States,domestic_PIs,132.49329758713137
h_D,0.2675082704370338,371.8498901227693,0.03768857192393155,United States,domestic_PIs,132.49329758713137
beta,0.0356674943938732,371.8093833796515,0.02679116127323804,United States,domestic_PIs,132.49329758713137
p_A,0.0398558000503746,371.72714668487316,0.004667263754533744,United States,domestic_PIs,132.49329758713137
h_A,0.3744665341942487,371.7162544925076,0.001736969093495989,United States,domestic_PIs,132.49329758713137
alpha,0.0757893595191578,371.64243035602595,-0.018123722466749266,United States,domestic_PIs,132.49329758713137
d,0.0068112401162406,367.50973922407456,-1.1299295328318117,United States,domestic_PIs,132.49329758713137
