rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold
h_D,0.150496600540742,20.0,3.0099320108148397,647.3388072305481,False,-1,no_crossing_in_scanned_range,Anglosphere ex-US,domestic_PIs,752.1233876326331,119.77848101265822
h_A,0.3805653047154277,0.001,0.0003805653047154277,530.2136770004154,False,1,no_crossing_in_scanned_range,Anglosphere ex-US,domestic_PIs,752.1233876326331,119.77848101265822
p_D,0.0191788048301187,0.001,1.91788048301187e-05,126.10453356895752,False,1,no_crossing_in_scanned_range,Anglosphere ex-US,domestic_PIs,752.1233876326331,119.77848101265822
p_A,0.0732408192445406,0.001,7.32408192445406e-05,583.2818352375423,False,1,no_crossing_in_scanned_range,Anglosphere ex-US,domestic_PIs,752.1233876326331,119.77848101265822
d,0.0039699424434524,2.532779683588747,0.010054989565792908,119.77848101265822,True,-1,crossing_found,Anglosphere ex-US,domestic_PIs,752.1233876326331,119.77848101265822
r,0.002388337689126274,0.001,2.3883376891262743e-06,325.660889916292,False,1,no_crossing_in_scanned_range,Anglosphere ex-US,domestic_PIs,752.1233876326331,119.77848101265822
I0,1.5547985664698791,0.18399261921370008,0.2860714605944992,119.77848101265822,True,1,crossing_found,Anglosphere ex-US,domestic_PIs,752.1233876326331,119.77848101265822
alpha,0.1026976899039694,20.0,2.053953798079388,1071.4469914080496,False,-1,no_crossing_in_scanned_range,Continental Europe,domestic_active,1156.273540286361,129.0692124105012
beta,0.0538996500732687,0.001,5.38996500732687e-05,561.9169095219407,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_active,1156.273540286361,129.0692124105012
h_D,0.1732867951399863,0.001,0.0001732867951399863,1013.9541783673407,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_active,1156.273540286361,129.0692124105012
h_A,0.2599301927099794,0.001,0.00025993019270997944,1103.4753756080731,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_active,1156.273540286361,129.0692124105012
p_D,0.0525638240242846,0.001,5.2563824024284596e-05,634.2859499326595,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_active,1156.273540286361,129.0692124105012
p_A,0.0595878584014731,0.001,5.95878584014731e-05,1140.8852861538155,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_active,1156.273540286361,129.0692124105012
d,0.004632311607725,4.497143535868006,0.020832170202806814,129.0692124105012,True,-1,crossing_found,Continental Europe,domestic_active,1156.273540286361,129.0692124105012
r,0.002612865522451102,0.001,2.6128655224511023e-06,578.4259831743758,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_active,1156.273540286361,129.0692124105012
I0,2.7634335047483307,0.11162515435451037,0.30846869151595796,129.0692124105012,True,1,crossing_found,Continental Europe,domestic_active,1156.273540286361,129.0692124105012
alpha,0.1026976899039694,20.0,2.053953798079388,1021.2735008492574,False,-1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,1156.273540286361,129.0692124105012
beta,0.0538996500732687,0.001,5.38996500732687e-05,503.32256363323825,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,1156.273540286361,129.0692124105012
h_D,0.1732867951399863,0.001,0.0001732867951399863,918.1885634075728,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,1156.273540286361,129.0692124105012
h_A,0.2599301927099794,0.001,0.00025993019270997944,987.869282021536,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,1156.273540286361,129.0692124105012
p_D,0.0525638240242846,0.0053512672089987175,0.00028128306788073316,129.0692124105012,True,1,crossing_found,Continental Europe,domestic_PIs,1156.273540286361,129.0692124105012
p_A,0.0595878584014731,0.001,5.95878584014731e-05,1029.4748161951186,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,1156.273540286361,129.0692124105012
d,0.004632311607725,3.511307211984682,0.01626546915636515,129.0692124105012,True,-1,crossing_found,Continental Europe,domestic_PIs,1156.273540286361,129.0692124105012
r,0.002612865522451102,0.001,2.6128655224511023e-06,529.0773460704994,False,1,no_crossing_in_scanned_range,Continental Europe,domestic_PIs,1156.273540286361,129.0692124105012
I0,2.7634335047483307,0.12203676860111792,0.33724049516354837,129.0692124105012,True,1,crossing_found,Continental Europe,domestic_PIs,1156.273540286361,129.0692124105012
alpha,0.032785049041009,20.0,0.6557009808201799,1473.2790682679056,False,-1,no_crossing_in_scanned_range,Hindu,domestic_active,1497.3697119747908,66.04072398190046
beta,0.1791759469228055,0.001,0.0001791759469228055,1121.755401200229,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,1497.3697119747908,66.04072398190046
h_D,0.1732867951399863,0.001,0.0001732867951399863,1303.739759889647,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,1497.3697119747908,66.04072398190046
h_A,0.1373265360835137,0.001,0.0001373265360835137,1494.4913856086719,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,1497.3697119747908,66.04072398190046
p_D,0.049814293455348,0.001,4.9814293455348e-05,765.571440389304,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,1497.3697119747908,66.04072398190046
p_A,0.0610860487916103,0.001,6.108604879161031e-05,1496.2300907349622,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,1497.3697119747908,66.04072398190046
d,0.0020204246761597,11.47314368958678,0.023180622623567078,66.04072398190046,True,-1,crossing_found,Hindu,domestic_active,1497.3697119747908,66.04072398190046
r,0.0010637672526172537,0.001,1.0637672526172538e-06,749.0593857288984,False,1,no_crossing_in_scanned_range,Hindu,domestic_active,1497.3697119747908,66.04072398190046
I0,1.515582790421858,0.04410448765843094,0.06684400247549116,66.04072398190046,True,1,crossing_found,Hindu,domestic_active,1497.3697119747908,66.04072398190046
alpha,0.032785049041009,20.0,0.6557009808201799,1418.4624505316995,False,-1,no_crossing_in_scanned_range,Hindu,domestic_PIs,1497.3697119747908,66.04072398190046
beta,0.1791759469228055,0.001,0.0001791759469228055,1066.4140036441188,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,1497.3697119747908,66.04072398190046
h_D,0.1732867951399863,0.001,0.0001732867951399863,1107.4540526839985,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,1497.3697119747908,66.04072398190046
h_A,0.1373265360835137,0.001,0.0001373265360835137,1419.6904313601856,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,1497.3697119747908,66.04072398190046
p_D,0.049814293455348,0.003124576020823458,0.00015564854682484328,66.04072398190046,True,1,crossing_found,Hindu,domestic_PIs,1497.3697119747908,66.04072398190046
p_A,0.0610860487916103,0.001,6.108604879161031e-05,1422.562896843492,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,1497.3697119747908,66.04072398190046
d,0.0020204246761597,8.140094307170372,0.016446447404474117,66.04072398190046,True,-1,crossing_found,Hindu,domestic_PIs,1497.3697119747908,66.04072398190046
r,0.0010637672526172537,0.001,1.0637672526172538e-06,712.7221471957102,False,1,no_crossing_in_scanned_range,Hindu,domestic_PIs,1497.3697119747908,66.04072398190046
I0,1.515582790421858,0.046353099259367175,0.07025195952021306,66.04072398190046,True,1,crossing_found,Hindu,domestic_PIs,1497.3697119747908,66.04072398190046
alpha,0.0753308539571762,20.0,1.506617079143524,882.1422462532909,False,-1,no_crossing_in_scanned_range,Islamic,domestic_active,892.4150126191166,126.52032520325203
beta,0.1504077396776274,0.001,0.00015040773967762741,375.80216968231474,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,892.4150126191166,126.52032520325203
h_D,0.095267506505862,0.001,9.526750650586201e-05,833.1550035798693,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,892.4150126191166,126.52032520325203
h_A,0.1880096745970342,0.001,0.00018800967459703418,874.9322890821966,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,892.4150126191166,126.52032520325203
p_D,0.0391857776601412,0.001,3.9185777660141196e-05,466.88878195901793,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,892.4150126191166,126.52032520325203
p_A,0.0462098120373296,0.001,4.62098120373296e-05,888.3612698056162,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,892.4150126191166,126.52032520325203
d,0.0025844453130496,3.8454708006502223,0.00993840898720956,126.52032520325203,True,-1,crossing_found,Islamic,domestic_active,892.4150126191166,126.52032520325203
r,0.001410013616350625,0.001,1.410013616350625e-06,446.430721732542,False,1,no_crossing_in_scanned_range,Islamic,domestic_active,892.4150126191166,126.52032520325203
I0,1.1637804656881385,0.14177296819775825,0.16499261095117676,126.52032520325203,True,1,crossing_found,Islamic,domestic_active,892.4150126191166,126.52032520325203
alpha,0.0753308539571762,0.001,7.53308539571762e-05,819.790448475808,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,892.4150126191166,126.52032520325203
beta,0.1504077396776274,0.001,0.00015040773967762741,344.49116009474,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,892.4150126191166,126.52032520325203
h_D,0.095267506505862,0.001,9.526750650586201e-05,746.4020521320483,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,892.4150126191166,126.52032520325203
h_A,0.1880096745970342,0.001,0.00018800967459703418,799.1507178105936,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,892.4150126191166,126.52032520325203
p_D,0.0391857776601412,0.01608739725018864,0.0006303971717762589,126.52032520325203,True,1,crossing_found,Islamic,domestic_PIs,892.4150126191166,126.52032520325203
p_A,0.0462098120373296,0.001,4.62098120373296e-05,817.8698723762813,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,892.4150126191166,126.52032520325203
d,0.0025844453130496,3.159228781417934,0.008164854016986979,126.52032520325203,True,-1,crossing_found,Islamic,domestic_PIs,892.4150126191166,126.52032520325203
r,0.001410013616350625,0.001,1.410013616350625e-06,412.8905683418059,False,1,no_crossing_in_scanned_range,Islamic,domestic_PIs,892.4150126191166,126.52032520325203
I0,1.1637804656881385,0.15328954780651385,0.17839538133138888,126.52032520325203,True,1,crossing_found,Islamic,domestic_PIs,892.4150126191166,126.52032520325203
alpha,0.032785049041009,20.0,0.6557009808201799,185.34202410387962,False,-1,no_crossing_in_scanned_range,Japanese,domestic_active,206.80613971820682,50.47533632286996
beta,0.1098612288668109,0.001,0.0001098612288668109,138.8043310543572,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,206.80613971820682,50.47533632286996
h_D,0.1094335921692375,0.001,0.0001094335921692375,139.03629114425274,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,206.80613971820682,50.47533632286996
h_A,0.2239699336535069,0.001,0.0002239699336535069,200.45242691843006,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,206.80613971820682,50.47533632286996
p_D,0.0419072439614916,0.001,4.1907243961491596e-05,105.43564672299863,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,206.80613971820682,50.47533632286996
p_A,0.0270310072072109,0.001,2.70310072072109e-05,205.0900133894687,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,206.80613971820682,50.47533632286996
d,0.0133978920453826,2.3358871729871464,0.031295964173875736,50.47533632286996,True,-1,crossing_found,Japanese,domestic_active,206.80613971820682,50.47533632286996
r,0.009925676288730756,0.001,9.925676288730757e-06,103.45479725989769,False,1,no_crossing_in_scanned_range,Japanese,domestic_active,206.80613971820682,50.47533632286996
I0,1.420229325529844,0.24407078238415666,0.34663648264699215,50.47533632286996,True,1,crossing_found,Japanese,domestic_active,206.80613971820682,50.47533632286996
alpha,0.032785049041009,20.0,0.6557009808201799,142.7683626668422,False,-1,no_crossing_in_scanned_range,Japanese,domestic_PIs,206.80613971820682,50.47533632286996
beta,0.1098612288668109,0.001,0.0001098612288668109,93.7752964275246,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,206.80613971820682,50.47533632286996
h_D,0.1094335921692375,0.001,0.0001094335921692375,65.25806474917539,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,206.80613971820682,50.47533632286996
h_A,0.2239699336535069,0.001,0.0002239699336535069,135.33525039962282,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,206.80613971820682,50.47533632286996
p_D,0.0419072439614916,0.1978115069168523,0.008289735078754811,50.47533632286996,True,1,crossing_found,Japanese,domestic_PIs,206.80613971820682,50.47533632286996
p_A,0.0270310072072109,0.001,2.70310072072109e-05,140.71167406665808,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,206.80613971820682,50.47533632286996
d,0.0133978920453826,1.5800046865424684,0.021168732221494565,50.47533632286996,True,-1,crossing_found,Japanese,domestic_PIs,206.80613971820682,50.47533632286996
r,0.009925676288730756,0.001,9.925676288730757e-06,71.57899139885656,False,1,no_crossing_in_scanned_range,Japanese,domestic_PIs,206.80613971820682,50.47533632286996
I0,1.420229325529844,0.3527612336406978,0.5010018489266039,50.47533632286996,True,1,crossing_found,Japanese,domestic_PIs,206.80613971820682,50.47533632286996
alpha,0.0638320420426842,20.0,1.276640840853684,407.43147456764063,False,-1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,424.69788750901796,104.59615384615385
beta,0.0980829253011726,0.001,9.80829253011726e-05,202.59814919089547,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,424.69788750901796,104.59615384615385
h_D,0.1033348216480584,0.001,0.00010333482164805841,369.75978835667263,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,424.69788750901796,104.59615384615385
h_A,0.2599301927099794,0.001,0.00025993019270997944,408.8695390697419,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,424.69788750901796,104.59615384615385
p_D,0.0462098120373296,0.001,4.62098120373296e-05,221.76312975404903,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,424.69788750901796,104.59615384615385
p_A,0.031333575283049,0.001,3.1333575283049e-05,421.4098941192726,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,424.69788750901796,104.59615384615385
d,0.0052950099891291,2.390854717331984,0.012659599610829285,104.59615384615385,True,-1,crossing_found,Other Civilizations,domestic_active,424.69788750901796,104.59615384615385
r,0.0030987890106644045,0.001,3.0987890106644046e-06,212.45517134060748,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_active,424.69788750901796,104.59615384615385
I0,1.1485814871393145,0.24628366875013685,0.2828768625111585,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_active,424.69788750901796,104.59615384615385
alpha,0.0638320420426842,0.001,6.38320420426842e-05,369.8706286451469,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,424.69788750901796,104.59615384615385
beta,0.0980829253011726,0.001,9.80829253011726e-05,173.1856197852684,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,424.69788750901796,104.59615384615385
h_D,0.1033348216480584,0.001,0.00010333482164805841,303.5595123390343,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,424.69788750901796,104.59615384615385
h_A,0.2599301927099794,0.001,0.00025993019270997944,348.9930009123282,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,424.69788750901796,104.59615384615385
p_D,0.0462098120373296,0.06272995047460815,0.0028987392205426375,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_PIs,424.69788750901796,104.59615384615385
p_A,0.031333575283049,0.001,3.1333575283049e-05,364.9157599929737,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,424.69788750901796,104.59615384615385
d,0.0052950099891291,1.972676261589169,0.0104453405104325,104.59615384615385,True,-1,crossing_found,Other Civilizations,domestic_PIs,424.69788750901796,104.59615384615385
r,0.0030987890106644045,0.001,3.0987890106644046e-06,185.42018530703268,False,1,no_crossing_in_scanned_range,Other Civilizations,domestic_PIs,424.69788750901796,104.59615384615385
I0,1.1485814871393145,0.28219278799695585,0.32412141209753287,104.59615384615385,True,1,crossing_found,Other Civilizations,domestic_PIs,424.69788750901796,104.59615384615385
alpha,0.1256286337293967,20.0,2.512572674587934,510.3856601851923,False,-1,no_crossing_in_scanned_range,Other Western,domestic_active,513.116268880715,57.16981132075472
beta,0.16094379124341,0.001,0.00016094379124341,233.47645500342514,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,513.116268880715,57.16981132075472
h_D,0.1880096745970342,0.001,0.00018800967459703418,490.38708705018024,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,513.116268880715,57.16981132075472
h_A,0.2878231366242557,0.001,0.0002878231366242557,501.10135744505,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,513.116268880715,57.16981132075472
p_D,0.0191788048301187,0.001,1.91788048301187e-05,267.41528622491876,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,513.116268880715,57.16981132075472
p_A,0.0462098120373296,0.001,4.62098120373296e-05,507.4352090591351,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,513.116268880715,57.16981132075472
d,0.0033680345453574,4.663165966849087,0.015705704067082667,57.16981132075472,True,-1,crossing_found,Other Western,domestic_active,513.116268880715,57.16981132075472
r,0.0020012390516512824,0.001,2.0012390516512822e-06,256.68647769097055,False,1,no_crossing_in_scanned_range,Other Western,domestic_active,513.116268880715,57.16981132075472
I0,0.8723467459182142,0.11141687525414457,0.09719414856832861,57.16981132075472,True,1,crossing_found,Other Western,domestic_active,513.116268880715,57.16981132075472
alpha,0.1256286337293967,0.001,0.0001256286337293967,429.90641365461414,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,513.116268880715,57.16981132075472
beta,0.16094379124341,20.0,3.2188758248681997,430.2325197870887,False,-1,no_crossing_in_scanned_range,Other Western,domestic_PIs,513.116268880715,57.16981132075472
h_D,0.1880096745970342,0.001,0.00018800967459703418,415.3582857338502,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,513.116268880715,57.16981132075472
h_A,0.2878231366242557,0.001,0.0002878231366242557,418.7725137582487,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,513.116268880715,57.16981132075472
p_D,0.0191788048301187,0.029628468024830316,0.0005682386056636332,57.16981132075472,True,1,crossing_found,Other Western,domestic_PIs,513.116268880715,57.16981132075472
p_A,0.0462098120373296,0.001,4.62098120373296e-05,426.2509542526849,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,513.116268880715,57.16981132075472
d,0.0033680345453574,3.1751828949140166,0.010694125677898323,57.16981132075472,True,-1,crossing_found,Other Western,domestic_PIs,513.116268880715,57.16981132075472
r,0.0020012390516512824,0.001,2.0012390516512822e-06,218.060690132627,False,1,no_crossing_in_scanned_range,Other Western,domestic_PIs,513.116268880715,57.16981132075472
I0,0.8723467459182142,0.13115250275932938,0.11441045900113059,57.16981132075472,True,1,crossing_found,Other Western,domestic_PIs,513.116268880715,57.16981132075472
alpha,0.08385059627868,20.0,1.6770119255735998,1740.5576871382927,False,-1,no_crossing_in_scanned_range,Sinic,domestic_active,1783.6369191321683,112.34408602150538
beta,0.1098612288668109,0.001,0.0001098612288668109,849.4379247293401,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,1783.6369191321683,112.34408602150538
h_D,0.1373265360835137,0.001,0.0001373265360835137,1662.0417746578769,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,1783.6369191321683,112.34408602150538
h_A,0.2239699336535069,0.001,0.0002239699336535069,1754.8922784795445,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,1783.6369191321683,112.34408602150538
p_D,0.0665685886740751,0.001,6.65685886740751e-05,943.2509668631293,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,1783.6369191321683,112.34408602150538
p_A,0.0462098120373296,0.001,4.62098120373296e-05,1777.818914740768,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,1783.6369191321683,112.34408602150538
d,0.0026460027216252,7.869873408917932,0.020823706458842635,112.34408602150538,True,-1,crossing_found,Sinic,domestic_active,1783.6369191321683,112.34408602150538
r,0.0014040879746062274,0.001,1.4040879746062274e-06,892.2645919521525,False,1,no_crossing_in_scanned_range,Sinic,domestic_active,1783.6369191321683,112.34408602150538
I0,2.3836829463902283,0.06298596133352441,0.15013856189271646,112.34408602150538,True,1,crossing_found,Sinic,domestic_active,1783.6369191321683,112.34408602150538
alpha,0.08385059627868,20.0,1.6770119255735998,1687.5849041382721,False,-1,no_crossing_in_scanned_range,Sinic,domestic_PIs,1783.6369191321683,112.34408602150538
beta,0.1098612288668109,0.001,0.0001098612288668109,802.5833185777605,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,1783.6369191321683,112.34408602150538
h_D,0.1373265360835137,0.001,0.0001373265360835137,1542.267657450507,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,1783.6369191321683,112.34408602150538
h_A,0.2239699336535069,0.001,0.0002239699336535069,1655.9584632774374,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,1783.6369191321683,112.34408602150538
p_D,0.0665685886740751,0.0017516902443542003,0.00011660754736080486,112.34408602150538,True,1,crossing_found,Sinic,domestic_PIs,1783.6369191321683,112.34408602150538
p_A,0.0462098120373296,0.001,4.62098120373296e-05,1686.5982952534328,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,1783.6369191321683,112.34408602150538
d,0.0026460027216252,6.102761466144982,0.01614792344884902,112.34408602150538,True,-1,crossing_found,Sinic,domestic_PIs,1783.6369191321683,112.34408602150538
r,0.0014040879746062274,0.001,1.4040879746062274e-06,849.2613806873242,False,1,no_crossing_in_scanned_range,Sinic,domestic_PIs,1783.6369191321683,112.34408602150538
I0,2.3836829463902283,0.06617531936102795,0.15774098023280944,112.34408602150538,True,1,crossing_found,Sinic,domestic_PIs,1783.6369191321683,112.34408602150538
alpha,0.0757893595191578,20.0,1.515787190383156,662.1616080034194,False,-1,no_crossing_in_scanned_range,United States,domestic_active,801.7049961301439,132.49329758713137
beta,0.0356674943938732,0.001,3.56674943938732e-05,544.6290661666303,False,1,no_crossing_in_scanned_range,United States,domestic_active,801.7049961301439,132.49329758713137
h_D,0.2675082704370338,0.001,0.0002675082704370338,596.9731051081332,False,1,no_crossing_in_scanned_range,United States,domestic_active,801.7049961301439,132.49329758713137
h_A,0.3744665341942487,0.001,0.0003744665341942487,779.9995463536825,False,1,no_crossing_in_scanned_range,United States,domestic_active,801.7049961301439,132.49329758713137
p_D,0.0632720369798097,0.001,6.327203697980969e-05,422.56665763774384,False,1,no_crossing_in_scanned_range,United States,domestic_active,801.7049961301439,132.49329758713137
p_A,0.0398558000503746,0.001,3.98558000503746e-05,794.4969021241791,False,1,no_crossing_in_scanned_range,United States,domestic_active,801.7049961301439,132.49329758713137
d,0.0068112401162406,3.258178429038515,0.02219223562173691,132.49329758713137,True,-1,crossing_found,United States,domestic_active,801.7049961301439,132.49329758713137
r,0.0039562805261539324,0.001,3.956280526153933e-06,401.0530245919898,False,1,no_crossing_in_scanned_range,United States,domestic_active,801.7049961301439,132.49329758713137
I0,2.8304006158559254,0.16526440302440526,0.4677644680993385,132.49329758713137,True,1,crossing_found,United States,domestic_active,801.7049961301439,132.49329758713137
alpha,0.0757893595191578,20.0,1.515787190383156,620.0576747594594,False,-1,no_crossing_in_scanned_range,United States,domestic_PIs,801.7049961301439,132.49329758713137
beta,0.0356674943938732,0.001,3.56674943938732e-05,479.5700939383637,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,801.7049961301439,132.49329758713137
h_D,0.2675082704370338,0.001,0.0002675082704370338,506.79343183860016,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,801.7049961301439,132.49329758713137
h_A,0.3744665341942487,0.001,0.0003744665341942487,686.8178850724395,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,801.7049961301439,132.49329758713137
p_D,0.0632720369798097,0.03006226308720633,0.001902100621750487,132.49329758713137,True,1,crossing_found,United States,domestic_PIs,801.7049961301439,132.49329758713137
p_A,0.0398558000503746,0.001,3.98558000503746e-05,702.5549843780732,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,801.7049961301439,132.49329758713137
d,0.0068112401162406,2.597611829399784,0.017692957898828944,132.49329758713137,True,-1,crossing_found,United States,domestic_PIs,801.7049961301439,132.49329758713137
r,0.0039562805261539324,0.001,3.956280526153933e-06,357.8887423798931,False,1,no_crossing_in_scanned_range,United States,domestic_PIs,801.7049961301439,132.49329758713137
I0,2.8304006158559254,0.1851966291244009,0.5241806531281458,132.49329758713137,True,1,crossing_found,United States,domestic_PIs,801.7049961301439,132.49329758713137
