rate,value,target_value_after_1pct_change,elasticity,group,target,M_threshold,abs_elasticity
d,0.0039699424434524,636.0701580253775,-2.292787995538772,Anglosphere ex-US,domestic_PIs,119.77848101265822,2.292787995538772
p_D,0.0191788048301187,652.5023923104742,0.2313797849230512,Anglosphere ex-US,domestic_PIs,119.77848101265822,0.2313797849230512
p_A,0.0732408192445406,651.3166032583345,0.0492298430523871,Anglosphere ex-US,domestic_PIs,119.77848101265822,0.0492298430523871
d,0.004632311607725,1034.5044182166453,-2.186141880829189,Continental Europe,domestic_PIs,129.0692124105012,2.186141880829189
p_D,0.0525638240242846,1059.0408231329009,0.1338099598506684,Continental Europe,domestic_PIs,129.0692124105012,0.1338099598506684
h_D,0.1732867951399863,1058.133971747351,0.0480658767908291,Continental Europe,domestic_PIs,129.0692124105012,0.0480658767908291
d,0.0020204246761597,1395.3914296728994,-2.05934528666736,Hindu,domestic_PIs,66.04072398190046,2.05934528666736
p_D,0.049814293455348,1425.8105527404755,0.0757322017634109,Hindu,domestic_PIs,66.04072398190046,0.0757322017634109
h_D,0.1732867951399863,1425.0404083293347,0.0216767974897695,Hindu,domestic_PIs,66.04072398190046,0.0216767974897695
d,0.0025844453130496,807.8236987915977,-2.12566297453164,Islamic,domestic_PIs,126.52032520325204,2.12566297453164
p_D,0.0391857776601412,826.305921391959,0.1136069137786788,Islamic,domestic_PIs,126.52032520325204,0.1136069137786788
h_D,0.095267506505862,825.632132875981,0.0319720169622458,Islamic,domestic_PIs,126.52032520325204,0.0319720169622458
d,0.0133978920453826,139.30804954297616,-2.6406102605924184,Japanese,domestic_PIs,50.47533632286996,2.6406102605924184
p_D,0.0419072439614916,143.7522057914598,0.4653146423720808,Japanese,domestic_PIs,50.47533632286996,0.4653146423720808
h_D,0.1094335921692375,143.34930316247778,0.1837346890902632,Japanese,domestic_PIs,50.47533632286996,0.1837346890902632
d,0.0052950099891291,362.3046215016588,-2.2528577904354554,Other Civilizations,domestic_PIs,104.59615384615384,2.2528577904354554
p_D,0.0462098120373296,371.353542986225,0.1884751727738717,Other Civilizations,domestic_PIs,104.59615384615384,0.1884751727738717
h_D,0.1033348216480584,370.9007615902673,0.0663180572585124,Other Civilizations,domestic_PIs,104.59615384615384,0.0663180572585124
d,0.0033680345453574,426.0029655173821,-2.2712270344372865,Other Western,domestic_PIs,57.16981132075472,2.2712270344372865
p_D,0.0191788048301187,437.0993688070852,0.2743840659846689,Other Western,domestic_PIs,57.16981132075472,0.2743840659846689
p_A,0.0462098120373296,435.9794368470049,0.017461966556,Other Western,domestic_PIs,57.16981132075472,0.017461966556
d,0.0026460027216252,1662.4574837103155,-2.0743691950087983,Sinic,domestic_PIs,112.34408602150538,2.0743691950087983
p_D,0.0665685886740751,1698.849336818259,0.0692616687438032,Sinic,domestic_PIs,112.34408602150538,0.0692616687438032
h_D,0.1373265360835137,1698.1619031715604,0.0287689799688163,Sinic,domestic_PIs,112.34408602150538,0.0287689799688163
d,0.0068112401162406,699.432761360205,-2.234609552307986,United States,domestic_PIs,132.49329758713137,2.234609552307986
p_D,0.0632720369798097,716.6699453438472,0.1747714711119564,United States,domestic_PIs,132.49329758713137,0.1747714711119564
h_D,0.2675082704370338,715.9590621663733,0.0754055631249309,United States,domestic_PIs,132.49329758713137,0.0754055631249309
