rate_name,current_rate,critical_factor,critical_rate,T_at_critical,is_within_bounds,direction,note,group,target,T_equilibrium,M_threshold,proximity
I0,1.5547985664698791,0.1839926192137,0.2860714605944992,119.77848101265822,True,1,crossing_found,Anglosphere ex-US,domestic_PIs,752.1233876326331,119.77848101265822,0.8160073807863
I0,1.5547985664698791,0.1592537647176087,0.2476075250878695,119.77848101265822,True,1,crossing_found,Anglosphere ex-US,domestic_active,752.1233876326331,119.77848101265822,0.8407462352823913
I0,2.7634335047483307,0.1220367686011179,0.3372404951635483,129.0692124105012,True,1,crossing_found,Continental Europe,domestic_PIs,1156.273540286361,129.0692124105012,0.8779632313988821
I0,2.7634335047483307,0.1116251543545103,0.3084686915159579,129.0692124105012,True,1,crossing_found,Continental Europe,domestic_active,1156.273540286361,129.0692124105012,0.8883748456454897
I0,1.515582790421858,0.0463530992593671,0.070251959520213,66.04072398190046,True,1,crossing_found,Hindu,domestic_PIs,1497.3697119747908,66.04072398190046,0.9536469007406329
I0,1.515582790421858,0.0441044876584309,0.0668440024754911,66.04072398190046,True,1,crossing_found,Hindu,domestic_active,1497.3697119747908,66.04072398190046,0.9558955123415691
I0,1.1637804656881383,0.1532895478065138,0.1783953813313888,126.52032520325204,True,1,crossing_found,Islamic,domestic_PIs,892.4150126191166,126.52032520325204,0.8467104521934862
I0,1.1637804656881383,0.1417729681977582,0.1649926109511767,126.52032520325204,True,1,crossing_found,Islamic,domestic_active,892.4150126191166,126.52032520325204,0.8582270318022418
d,0.0133978920453826,1.5800046865424684,0.0211687322214945,50.47533632286996,True,-1,crossing_found,Japanese,domestic_PIs,206.8061397182068,50.47533632286996,0.5800046865424684
I0,1.420229325529844,0.2440707823841566,0.3466364826469921,50.47533632286996,True,1,crossing_found,Japanese,domestic_active,206.8061397182068,50.47533632286996,0.7559292176158434
I0,1.1485814871393143,0.2821927879969558,0.3241214120975328,104.59615384615384,True,1,crossing_found,Other Civilizations,domestic_PIs,424.697887509018,104.59615384615384,0.7178072120030442
I0,1.1485814871393143,0.2462836687501368,0.2828768625111585,104.59615384615384,True,1,crossing_found,Other Civilizations,domestic_active,424.697887509018,104.59615384615384,0.7537163312498631
I0,0.8723467459182142,0.1311525027593293,0.1144104590011305,57.16981132075472,True,1,crossing_found,Other Western,domestic_PIs,513.116268880715,57.16981132075472,0.8688474972406707
I0,0.8723467459182142,0.1114168752541445,0.0971941485683286,57.16981132075472,True,1,crossing_found,Other Western,domestic_active,513.116268880715,57.16981132075472,0.8885831247458555
I0,2.3836829463902283,0.0661753193610279,0.1577409802328094,112.34408602150538,True,1,crossing_found,Sinic,domestic_PIs,1783.6369191321685,112.34408602150538,0.9338246806389721
I0,2.3836829463902283,0.0629859613335244,0.1501385618927164,112.34408602150538,True,1,crossing_found,Sinic,domestic_active,1783.6369191321685,112.34408602150538,0.9370140386664756
I0,2.8304006158559254,0.1851966291244009,0.5241806531281458,132.49329758713137,True,1,crossing_found,United States,domestic_PIs,801.7049961301439,132.49329758713137,0.8148033708755991
I0,2.8304006158559254,0.1652644030244052,0.4677644680993385,132.49329758713137,True,1,crossing_found,United States,domestic_active,801.7049961301439,132.49329758713137,0.8347355969755947
